"stf","etf","countallrows","stfe","etfe","duration","tps","minstarttime","maxendtime","avglatency","maxlatency","minlatency","stddevlatency","variancelatency","maxinvalidcounter","maxexististingcounter","maxerrorcounter","maxvalidcounter","cumulativecount","run_id"
"2022-07-19 11:50:18+02","2022-07-19 11:50:31+02",1807,1658224218,1658224231,13,139,9165187625644728.0,9165203415873556.0,8.247686773657986,13.2,2.46,3.348976978942887,11.215646805489426,7606,0,0,119920,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:18+02","2022-07-19 11:50:32+02",1394,1658224218,1658224232,14,99.57142857142857,9165188930011676.0,9165204093122684.0,7.838134863701587,13.16,2.36,3.5786794829675785,12.806946841813096,7601,0,0,119927,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:19+02","2022-07-19 11:50:33+02",1261,1658224219,1658224233,14,90.07142857142857,9165189100542376.0,9165205387101548.0,8.386843774781909,13.82,2.4,4.467055796680144,19.95458749065368,7601,0,0,119897,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:23+02","2022-07-19 11:50:34+02",1243,1658224223,1658224234,11,113,9165190181649696.0,9165206427804176.0,8.59832662912308,10.75,2.29,2.8780970183739116,8.2834424471728,4533,0,0,119873,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:21+02","2022-07-19 11:50:35+02",1264,1658224221,1658224235,14,90.28571428571429,9165191442680844.0,9165207068533688.0,10.387958860759493,14.26,2.56,3.7190130709079394,13.831058221584103,7601,0,0,119721,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:25+02","2022-07-19 11:50:36+02",1036,1658224225,1658224236,11,94.18181818181819,9165191503103526.0,9165207819665274.0,6.875926640926635,10.98,2.45,3.647442067156187,13.3038336332606,5018,0,0,119758,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:22+02","2022-07-19 11:50:37+02",1682,1658224222,1658224237,15,112.13333333333334,9165192695735802.0,9165209225965574.0,10.91410225921523,14.93,3.35,2.986662488861845,8.920152822374432,7610,0,0,119893,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:27+02","2022-07-19 11:50:38+02",1039,1658224227,1658224238,11,94.45454545454545,9165193891973790.0,9165210271352176.0,7.393426371511059,11.53,2.39,3.81303130188686,14.539207709169002,5006,0,0,119256,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:23+02","2022-07-19 11:50:39+02",1441,1658224223,1658224239,16,90.0625,9165193894195884.0,9165211359567090.0,9.547231089521171,15.5,2.24,5.032206637972554,25.323103647255035,7594,0,0,119988,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:25+02","2022-07-19 11:50:40+02",1057,1658224225,1658224240,15,70.46666666666667,9165195184291544.0,9165212427619256.0,11.615685903500495,15.91,10.61,0.9141671817006173,0.8357016360984494,5553,0,0,120001,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:25+02","2022-07-19 11:50:41+02",429,1658224225,1658224241,16,26.8125,9165196500020972.0,9165212689322110.0,15.535617715617715,16.11,14.85,0.3365366531861874,0.11325691893776017,7593,0,0,112388,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"2022-07-19 11:50:26+02","2022-07-19 11:50:42+02",1163,1658224226,1658224242,16,72.6875,9165196399174962.0,9165214427301208.0,12.342269991401546,16.71,10.8,1.7064967504803266,2.9121311593999137,6504,0,0,119681,1,"4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
